record_id,n,t_s,y
0,76,0.076,0.19439287942653988
0,77,0.077,0.67075889979403
0,78,0.078,0.31176002509912903
0,79,0.079,-0.15371480969744372
0,80,0.08,0.22536708183162793
0,81,0.081,0.02966993861917843
0,82,0.082,-0.8364232367291322
0,83,0.083,-0.0943978204287417
0,84,0.084,-0.1585815005200049
0,85,0.085,-0.46646430197630057
0,86,0.086,0.48632256467128054
0,87,0.087,0.6649893187552233
0,88,0.088,-0.041587451327586754
0,89,0.089,0.2521796626761494
0,90,0.09,-0.4133850915931771
0,91,0.091,-0.05377491931425975
0,92,0.092,0.2798547994144727
0,93,0.093,0.28083330982016264
0,94,0.094,-0.6906188626664075
0,95,0.095,0.5033528391204966
0,96,0.096,-0.10304554648521841
0,97,0.097,-0.5634144643411504
0,98,0.098,-0.5968598698810672
0,99,0.099,-0.5397631579736535
0,100,0.1,0.3392177989240164
0,101,0.101,-0.17725547378240714
0,102,0.102,-0.07442871956870303
0,103,0.103,-0.379686914021025
0,104,0.104,0.11183419092413589
0,105,0.105,-0.3861707595951668
0,106,0.106,-0.0893060402060683
0,107,0.107,-0.27782819227036665
0,108,0.108,0.044703968339285194
0,109,0.109,-0.10116333707297558
0,110,0.11,0.3321570301321483
0,111,0.111,0.2739320342558555
0,112,0.112,-0.2224285150561764
0,113,0.113,0.009035212502069595
0,114,0.114,-0.14697851807007037
0,115,0.115,0.18915994463861904
0,116,0.116,0.0087970633907965
0,117,0.117,0.46231154530159413
0,118,0.118,0.35474215742507526
0,119,0.119,-0.4183746332666439
0,120,0.12,-0.4099477479874863
0,121,0.121,0.4690881259480757
0,122,0.122,0.7879913991921218
0,123,0.123,0.2426031455839119
0,124,0.124,-0.44478936950751025
0,125,0.125,-0.09015166784977414
0,126,0.126,0.7232198441382695
0,127,0.127,-0.9819735196858107
0,128,0.128,-0.0601236097778957
0,129,0.129,-0.5648814026456234
0,130,0.13,-0.0008472896531573626
0,131,0.131,-0.6284784964751955
0,132,0.132,0.025260585074165044
0,133,0.133,-0.09300620930105404
0,134,0.134,-1.2610259634093897
0,135,0.135,-0.9827218180416354
0,136,0.136,-0.5564051732306922
0,137,0.137,-0.6925636525117422
0,138,0.138,-0.6042227414632095
0,139,0.139,-1.157788676245339
0,140,0.14,-0.8018335338876433
0,141,0.141,-0.5365203209214537
0,142,0.142,-0.6385274116168826
0,143,0.143,0.12621771610346272
0,144,0.144,-1.2801042230606618
0,145,0.145,-0.8422215249220183
0,146,0.146,-0.6592763752666044
0,147,0.147,-0.5296617289406278
0,148,0.148,-0.6045838195067768
0,149,0.149,0.38724791936313163
0,150,0.15,-0.23285113423185577
0,151,0.151,-0.04659394814187601
0,152,0.152,-0.014937544270351794
0,153,0.153,0.047714646110834626
0,154,0.154,-0.5276403416563733
0,155,0.155,0.10272423305184253
0,156,0.156,-0.09751842190066817
0,157,0.157,-0.6066228627116926
0,158,0.158,-1.1295893121176164
0,159,0.159,-0.9567831434522825
0,160,0.16,-0.32551569253771084
0,161,0.161,-0.11689619040535904
0,162,0.162,-0.001569209018578089
0,163,0.163,-0.31543137404028365
0,164,0.164,0.03677815805140514
0,165,0.165,0.11270210962148319
0,166,0.166,-0.17675639934903864
0,167,0.167,-0.800682776084667
0,168,0.168,-0.01846136961285881
0,169,0.169,0.278768353036607
0,170,0.17,-0.17962474766797729
0,171,0.171,-0.592171538937822
0,172,0.172,-0.8543336055280614
0,173,0.173,-0.08246323364304556
0,174,0.174,-0.3827804641275189
0,175,0.175,-0.3046084183459532
0,176,0.176,-1.1224185485485414
0,177,0.177,-0.1933426805800004
0,178,0.178,-0.3262733275152998
0,179,0.179,0.3706994762050247
0,180,0.18,-0.5180487311329155
0,181,0.181,-0.029286046483453863
0,182,0.182,-0.24089816277508697
0,183,0.183,-0.5276194432733723
0,184,0.184,-0.5787913807952163
0,185,0.185,0.5657651231336573
0,186,0.186,-0.1135086023087207
0,187,0.187,-0.6469900423519203
0,188,0.188,-0.39901082517872544
0,189,0.189,-0.09507402326338385
0,190,0.19,0.5412243500143948
0,191,0.191,0.07107474131461101
0,192,0.192,0.02944771510614269
0,193,0.193,-0.11014137231110661
0,194,0.194,0.8622984423493488
0,195,0.195,0.549193830336806
0,196,0.196,0.5864902219128555
0,197,0.197,-0.03920579284168682
0,198,0.198,0.2721823624369181
0,199,0.199,0.3161046009336603
0,200,0.2,0.7358918159361709
0,201,0.201,0.747057006029623
0,202,0.202,0.2064260277688112
0,203,0.203,0.04234784210189477
0,204,0.204,-0.2265305666696399
0,205,0.205,-0.009276554840668375
0,206,0.206,1.3375975707321317
0,207,0.207,0.3582471476021441
0,208,0.208,1.0252385820545886
0,209,0.209,0.31369676327570173
0,210,0.21,0.3843279880035213
0,211,0.211,-0.3097535140202634
0,212,0.212,0.1896169441746734
0,213,0.213,0.08879833819659742
0,214,0.214,0.697216986104413
0,215,0.215,0.22906546489202073
0,216,0.216,0.6284906411984263
0,217,0.217,-0.1288832549417774
0,218,0.218,-0.1789369307115172
0,219,0.219,0.36520494413905513
0,220,0.22,-0.01680056615577914
0,221,0.221,-0.16697233988534171
0,222,0.222,0.09159078591108213
0,223,0.223,-0.20697349979490545
0,224,0.224,-0.014214732467261675
0,225,0.225,-0.05336766613013838
0,226,0.226,0.3884565130801644
0,227,0.227,0.08073900986646136
0,228,0.228,0.026602481636958237
0,229,0.229,0.05740900310661888
0,230,0.23,-0.20254656872078808
0,231,0.231,-0.811640600243894
0,232,0.232,-0.09835010201560247
0,233,0.233,-0.2413375592789371
0,234,0.234,0.12498728584680344
0,235,0.235,0.8319111819414988
0,236,0.236,0.41604228536763344
0,237,0.237,0.2661778834404356
0,238,0.238,0.5144259022586797
0,239,0.239,0.29755697280776894
0,240,0.24,1.0396899590664361
0,241,0.241,0.6932793597218792
0,242,0.242,-0.12379341916801972
0,243,0.243,0.04381558658946698
0,244,0.244,-0.02924372244625549
0,245,0.245,-0.8734898271709873
0,246,0.246,-1.0807310505648822
0,247,0.247,-1.0603856651466457
0,248,0.248,0.012797504068239027
0,249,0.249,-0.7257583076623262
0,250,0.25,-0.13972070896864203
0,251,0.251,-0.5655048356356016
0,252,0.252,-0.41605556008282485
0,253,0.253,-0.9422494103507543
0,254,0.254,-0.6217900100326876
0,255,0.255,-0.734568019876858
1,0,0.0,0.06327897488399142
1,1,0.001,0.4272252933582156
1,2,0.002,0.13269639626597207
1,3,0.003,-0.05281818827579092
1,4,0.004,0.5213469847863116
1,5,0.005,0.01046361003333144
1,6,0.006,-0.4041405734076011
1,7,0.007,-0.5553486118366614
1,8,0.008,0.06504749701900708
1,9,0.009,-0.4791390304997748
1,10,0.01,-0.6284216010366336
1,11,0.011,-0.03898804375653528
1,12,0.012,-0.6426361253246183
1,13,0.013,0.37360527348120215
1,14,0.014,-0.3625317246786255
1,15,0.015,0.6647460761484121
1,16,0.016,-0.11549662115584455
1,17,0.017,0.24470268608763301
1,18,0.018,0.43032469739891005
1,19,0.019,0.1612130072282157
1,20,0.02,0.11027466175353919
1,21,0.021,-0.8522661338879562
1,22,0.022,-0.29931896184557716
1,23,0.023,-0.051869194398981404
1,24,0.024,0.04042288770903469
1,25,0.025,-0.8897099190947575
1,26,0.026,-0.3636347490498726
1,27,0.027,-0.6035261844452604
1,28,0.028,-0.10377104975951892
1,29,0.029,-0.09095366784338753
1,30,0.03,-0.7333546620589496
1,31,0.031,-0.18727874299998395
1,32,0.032,0.006623629047624424
1,33,0.033,-0.7489179534116075
1,34,0.034,0.8635735326027902
1,35,0.035,0.5028450551206957
1,36,0.036,0.2365937171029049
1,37,0.037,-0.31335358574990824
1,38,0.038,0.17424919604462025
1,39,0.039,0.5535984751296461
1,40,0.04,0.8621211372673228
1,41,0.041,0.1924196238042623
1,42,0.042,0.41439720713400724
1,43,0.043,-0.35676017255421594
1,44,0.044,0.6172659830800307
1,45,0.045,0.09945167748853535
1,46,0.046,-0.22922814130804706
1,47,0.047,0.042207285260013425
1,48,0.048,0.20111168358549525
1,49,0.049,0.6363409256573224
1,50,0.05,-0.04198643991540619
1,51,0.051,0.4885627912455167
1,52,0.052,0.1603064489195119
1,53,0.053,0.21185023233012046
1,54,0.054,0.42214692234463624
1,55,0.055,0.6125112024773574
1,56,0.056,0.3705332277420036
1,57,0.057,-0.40498958526279166
1,58,0.058,0.03488014947985095
1,59,0.059,0.38432192115580704
1,60,0.06,-0.11162674435626263
1,61,0.061,0.3024434289093512
1,62,0.062,0.19828513591737332
1,63,0.063,0.08370855586013341
1,64,0.064,-0.6374177219760209
1,65,0.065,0.043615872496872
1,66,0.066,0.7849765797381292
1,67,0.067,0.6158098463638709
1,68,0.068,0.29383494495557305
1,69,0.069,-0.03190488349449197
1,70,0.07,-0.8251958274578216
1,71,0.071,-0.6271963940937868
1,72,0.072,-0.4653366029472153
1,73,0.073,0.07756446173663355
1,74,0.074,-0.34752719807492677
1,75,0.075,0.6387797770722796
1,76,0.076,0.005496286376116703
1,77,0.077,0.7396012753095472
1,78,0.078,0.21868425543663306
1,79,0.079,0.3439598111400938
1,80,0.08,0.3401400263150547
1,81,0.081,-0.13526402670060234
1,82,0.082,-0.0486559935303154
1,83,0.083,0.12488503078623514
1,84,0.084,0.26298781671002663
1,85,0.085,0.027884437792934584
1,86,0.086,0.09923009907745077
1,87,0.087,-0.16063055524886594
1,88,0.088,0.4513073051827921
1,89,0.089,0.2668641436493467
1,90,0.09,0.2614690671991622
1,91,0.091,0.12978556480424872
1,92,0.092,-0.34054666907715253
1,93,0.093,-0.23000605342280248
1,94,0.094,0.1523864952977623
1,95,0.095,0.19689950773218517
1,96,0.096,-0.18454053138138848
1,97,0.097,0.45380571969170225
1,98,0.098,0.3935111313500659
1,99,0.099,0.38715513321896
1,100,0.1,0.5081855614907121
1,101,0.101,0.5774055627662792
1,102,0.102,0.9653217216836891
1,103,0.103,0.2154453086390421
1,104,0.104,-0.1320385008700627
1,105,0.105,0.030292946906066612
1,106,0.106,0.7410864198556477
1,107,0.107,0.9000834343271019
1,108,0.108,0.8108432967783875
1,109,0.109,0.7555031453851947
1,110,0.11,0.4234793231217401
1,111,0.111,0.15484605025299292
1,112,0.112,0.21409122190580257
1,113,0.113,0.010875732505645979
1,114,0.114,0.07910761219637685
1,115,0.115,-0.6282066493302982
1,116,0.116,-0.6096838537698297
1,117,0.117,-0.38857103734276643
1,118,0.118,-0.517363598531025
1,119,0.119,-0.6011474379342792
1,120,0.12,0.5344943166641429
1,121,0.121,-0.8761425418196067
1,122,0.122,-1.0113303186837894
1,123,0.123,-0.5764763670638176
1,124,0.124,0.034978881410187415
1,125,0.125,-0.3534929901500512
1,126,0.126,0.6911098248966258
1,127,0.127,0.4473602442194607
1,128,0.128,-0.1262878613017845
1,129,0.129,0.7248439644557254
1,130,0.13,-0.29641953828509277
1,131,0.131,0.73861028993258
1,132,0.132,1.0077453455008452
1,133,0.133,0.4090085131544977
1,134,0.134,0.3626792428597119
1,135,0.135,0.3244400963614913
1,136,0.136,0.1288917117139218
1,137,0.137,0.5020792574935948
1,138,0.138,0.5039072217671449
1,139,0.139,-0.7243794003230932
1,140,0.14,0.2903754346803299
1,141,0.141,-0.21855198210661858
1,142,0.142,0.300506096149351
1,143,0.143,-0.21420263185694416
1,144,0.144,0.18438908186021574
1,145,0.145,-0.2909510227007001
1,146,0.146,0.5542414060198041
1,147,0.147,-0.5847380132633603
1,148,0.148,-0.07751581646495255
1,149,0.149,0.8670298670573885
1,150,0.15,0.20184240040890167
1,151,0.151,-0.04316295843456436
1,152,0.152,0.38232350903706963
1,153,0.153,-0.17251968553641414
1,154,0.154,-0.03554425274082628
1,155,0.155,0.5214076648710837
1,156,0.156,-0.5967048200531655
1,157,0.157,-0.6020986654828403
1,158,0.158,-0.527056261251364
1,159,0.159,-0.1587432236843174
1,160,0.16,-0.18326005931891404
1,161,0.161,0.02519801521847341
1,162,0.162,-0.667216624755246
1,163,0.163,-0.4223791578338416
1,164,0.164,-0.6522807925478108
1,165,0.165,-0.31528912186932634
1,166,0.166,-0.49310899916752743
1,167,0.167,-0.14514420598158995
1,168,0.168,-0.5281383485337914
1,169,0.169,-0.9442791322994972
1,170,0.17,0.2866928702083219
1,171,0.171,-1.2144212521528457
1,172,0.172,-0.43573752709961544
1,173,0.173,0.05332878232261267
1,174,0.174,0.004487315554984758
1,175,0.175,0.3065817940822527
1,176,0.176,0.013507816669801248
1,177,0.177,0.12935574562506671
1,178,0.178,-0.11433579290706067
1,179,0.179,0.01609880171951615
1,180,0.18,0.29377259756821084
1,181,0.181,-0.2242273118558274
1,182,0.182,0.06532419087201163
1,183,0.183,0.03256957176121795
1,184,0.184,0.05445120859952303
1,185,0.185,-0.5306943684718429
1,186,0.186,-0.8114683694194909
1,187,0.187,-0.386689809380099
1,188,0.188,0.1391365013026129
1,189,0.189,0.19030597886202483
1,190,0.19,-0.5997097789241972
1,191,0.191,-0.13956266320058994
1,192,0.192,-0.5311057225358117
1,193,0.193,0.12103477545331569
1,194,0.194,0.3852197348188337
1,195,0.195,0.14720408672982588
1,196,0.196,0.7988654107142762
1,197,0.197,0.3178084520566245
1,198,0.198,0.1620993539524206
1,199,0.199,0.40661186556772594
1,200,0.2,0.14603826194396227
1,201,0.201,0.44038934427393506
1,202,0.202,-0.23922364256745585
1,203,0.203,-0.11927862563099541
1,204,0.204,0.6367575984298276
1,205,0.205,0.4805691362748927
1,206,0.206,0.502239687777716
1,207,0.207,0.4737580662896172
1,208,0.208,0.6811884866426887
1,209,0.209,0.681226885566678
1,210,0.21,-0.14528322500372715
1,211,0.211,-0.4342835663394805
1,212,0.212,-0.4230366448373032
1,213,0.213,-0.5893592953755437
1,214,0.214,-0.0810063067730281
1,215,0.215,0.08280114129740745
1,216,0.216,0.010937455766078547
1,217,0.217,0.4294431202753971
1,218,0.218,-0.8541904488034139
1,219,0.219,-0.356301831225755
1,220,0.22,0.08285573686067388
1,221,0.221,-0.5513099063996089
1,222,0.222,-0.4481154252679036
1,223,0.223,-0.8120108389911846
1,224,0.224,0.6707710950527609
1,225,0.225,-0.26107373191240085
1,226,0.226,0.0939730409549715
1,227,0.227,-0.37180801671768854
1,228,0.228,0.5152203394277659
1,229,0.229,-0.24623434308689987
1,230,0.23,0.1823382877734192
1,231,0.231,0.17496951475631384
1,232,0.232,-1.0236700285897933
1,233,0.233,0.15173347484680472
1,234,0.234,0.1307964554481617
1,235,0.235,-0.48252850744593717
1,236,0.236,-0.6628620009860572
1,237,0.237,0.009941042418464364
1,238,0.238,-0.5849130067382429
1,239,0.239,0.30879833280374025
1,240,0.24,-0.32678083820654596
1,241,0.241,-0.4661694573748444
1,242,0.242,0.24818041610177866
1,243,0.243,0.24709032133425818
1,244,0.244,-0.1753554358329594
1,245,0.245,-0.23029732401778416
1,246,0.246,0.3607723416788599
1,247,0.247,0.5963727279749664
1,248,0.248,0.11566296922763321
1,249,0.249,0.5854036150915647
1,250,0.25,0.38695784668974736
1,251,0.251,0.6215714612516435
1,252,0.252,0.5360373661118223
1,253,0.253,-0.01607981830181225
1,254,0.254,0.8078159416708662
1,255,0.255,0.5728712254758516
2,0,0.0,-0.451885449928972
2,1,0.001,-0.2336335557763515
2,2,0.002,0.2353684519416993
2,3,0.003,-0.26692982088372297
2,4,0.004,-0.3764385772072001
2,5,0.005,-0.5445735408648035
2,6,0.006,-0.42872247045145406
2,7,0.007,0.14232359677539128
2,8,0.008,-0.5155896210485669
2,9,0.009,0.17751429363120902
2,10,0.01,0.00956219730143424
2,11,0.011,0.07405219536215789
2,12,0.012,-0.7322085667864794
2,13,0.013,-0.8424692894541995
2,14,0.014,-0.8513350381842422
2,15,0.015,-1.1193013826400333
2,16,0.016,-0.7551677570766248
2,17,0.017,0.3753996720434332
2,18,0.018,-0.5213530877868082
2,19,0.019,-0.4283604092544712
2,20,0.02,0.386134420841022
2,21,0.021,0.2835023913742751
2,22,0.022,-0.2853495105556001
2,23,0.023,-0.736051946531119
2,24,0.024,-0.18680846011509344
2,25,0.025,-1.2965714996463276
2,26,0.026,-0.8689621905660279
2,27,0.027,-0.26797707147099664
2,28,0.028,0.10856235013387207
2,29,0.029,-0.15401902533015654
2,30,0.03,-0.8289969909583074
2,31,0.031,-0.5831633121830102
2,32,0.032,0.07532501923105989
2,33,0.033,0.05061302900121949
2,34,0.034,0.2673424485470537
2,35,0.035,0.6211171526807102
2,36,0.036,-0.1826332272033004
2,37,0.037,1.1808180860804793
2,38,0.038,0.8526446799268513
2,39,0.039,0.3741027886450703
2,40,0.04,0.4265547552492447
2,41,0.041,-0.05585295521830462
2,42,0.042,0.4215118260848201
2,43,0.043,0.05332578139561164
2,44,0.044,0.3492409061732441
2,45,0.045,0.17825706218632492
2,46,0.046,0.11550503127896573
2,47,0.047,-0.6088767922614006
2,48,0.048,0.18440267997471252
2,49,0.049,0.40202405964561155
2,50,0.05,0.07928823820925
2,51,0.051,-0.29033878010994624
2,52,0.052,-0.1879709999364485
2,53,0.053,0.5550346411058255
2,54,0.054,0.07429234025707393
2,55,0.055,0.188923756646571
2,56,0.056,-0.26902727025882667
2,57,0.057,0.2900572457005719
2,58,0.058,0.6291998980529775
2,59,0.059,0.20053853561812354
2,60,0.06,0.3322937440519913
2,61,0.061,-0.31783185232343125
2,62,0.062,0.0070884595011204005
2,63,0.063,-0.11910244266476155
2,64,0.064,-0.2774909324749505
2,65,0.065,-1.0994819697173879
2,66,0.066,0.11727326892675667
2,67,0.067,-0.3296116075848941
2,68,0.068,0.23791706067141782
2,69,0.069,-0.08826447886872171
2,70,0.07,-0.07857968929225725
2,71,0.071,-0.5995751283659686
2,72,0.072,-0.36903173452411814
2,73,0.073,0.16193803184167624
2,74,0.074,0.13770368865810806
2,75,0.075,0.18105307661300535
2,76,0.076,-0.07841897175997178
2,77,0.077,0.6314685892545951
2,78,0.078,-0.32307747332184933
2,79,0.079,-0.6657555934677146
2,80,0.08,-0.8910596890513202
2,81,0.081,-0.34316293179241303
2,82,0.082,-0.3467978208056418
2,83,0.083,-1.0624778878198966
2,84,0.084,-1.1777567817032533
2,85,0.085,-1.3383808127589747
2,86,0.086,-0.1344535272074729
2,87,0.087,-0.634230374048889
2,88,0.088,-0.17324518268040529
2,89,0.089,-0.14995959723758287
2,90,0.09,0.047679558517338086
2,91,0.091,0.05973841298483484
2,92,0.092,-1.1267205457103693
2,93,0.093,-0.3388729951878124
2,94,0.094,-0.5270299147569988
2,95,0.095,-0.5962805848103647
2,96,0.096,-0.20772802538419094
2,97,0.097,-0.7821253467694339
2,98,0.098,-0.9628079553110866
2,99,0.099,-0.08964815429366364
2,100,0.1,-0.7016892212704411
2,101,0.101,-0.16826364456643744
2,102,0.102,-0.9671771741633405
2,103,0.103,-0.9643579591189493
2,104,0.104,0.139600459743984
2,105,0.105,0.12520239457272306
2,106,0.106,-0.6044887872080228
2,107,0.107,-0.5327702851593915
2,108,0.108,-0.45832899337123306
2,109,0.109,-0.7132480857050524
2,110,0.11,0.24223736692309766
2,111,0.111,0.5250598453221754
2,112,0.112,0.09698617756739991
2,113,0.113,0.45563488341302316
2,114,0.114,0.4484420852406944
2,115,0.115,-0.47547502197481556
2,116,0.116,0.16582578370458667
2,117,0.117,-0.3479998624768763
2,118,0.118,0.5080803321749021
2,119,0.119,0.3775340877676301
2,120,0.12,0.6858834886792562
2,121,0.121,-0.5057611229576925
2,122,0.122,-0.007663171233814235
2,123,0.123,0.5860492530465022
2,124,0.124,0.2573571132316666
2,125,0.125,-0.2700106072984633
2,126,0.126,0.022925602521415473
2,127,0.127,-0.00784759392794086
2,128,0.128,-0.18662141490599785
2,129,0.129,0.2874681734809604
2,130,0.13,-0.3246633945528074
2,131,0.131,-1.032435556646376
2,132,0.132,-0.839375141078239
2,133,0.133,0.7235950929294641
2,134,0.134,-0.19980823000081668
2,135,0.135,0.9401601900317211
2,136,0.136,0.3994857383412145
2,137,0.137,0.2342604185459861
2,138,0.138,0.4508154422494268
2,139,0.139,1.411466115130403
2,140,0.14,0.4537060732542329
2,141,0.141,0.6008749719429112
2,142,0.142,0.6219964075775715
2,143,0.143,-0.5441376428478988
2,144,0.144,-0.8993869177732112
2,145,0.145,-0.5462668649488375
2,146,0.146,0.23594660805992157
2,147,0.147,0.6696041199716595
2,148,0.148,0.9035513499020658
2,149,0.149,0.9201416824636033
2,150,0.15,-0.1025638796163048
2,151,0.151,0.8016620501095821
2,152,0.152,0.6233900703746628
2,153,0.153,0.041796436501233186
2,154,0.154,0.41088743318933885
2,155,0.155,0.8248657347517151
2,156,0.156,-0.14990877903608843
2,157,0.157,0.9574848264118303
2,158,0.158,-0.001782441023899732
2,159,0.159,-0.2995659337992688
2,160,0.16,-0.12380472167003581
2,161,0.161,-0.04723233041478896
2,162,0.162,1.638034700887562
2,163,0.163,0.10591547740170432
2,164,0.164,0.08904199950856677
2,165,0.165,0.1878584174448524
2,166,0.166,0.02863321118104406
2,167,0.167,0.7075018816832765
2,168,0.168,0.5973670798871726
2,169,0.169,0.9627734177369524
2,170,0.17,0.9052505063006854
2,171,0.171,-0.2874711433551609
2,172,0.172,0.6061244873805046
2,173,0.173,-0.06052885261620843
2,174,0.174,0.5155700409179347
2,175,0.175,0.9140045971141831
2,176,0.176,0.18622305079646734
2,177,0.177,0.2689281055065658
2,178,0.178,0.020293414750797066
2,179,0.179,-0.2641605374959022
2,180,0.18,-0.06944584017426161
2,181,0.181,0.2579802194754846
2,182,0.182,-0.04365801343368264
2,183,0.183,0.22862617511775116
2,184,0.184,0.4021001588060514
2,185,0.185,-0.031290006874689164
2,186,0.186,0.5004231321958934
2,187,0.187,0.9717415268777355
2,188,0.188,1.0341280479684563
2,189,0.189,1.1330846929526874
2,190,0.19,0.2121145135225062
2,191,0.191,-0.21277482896681288
2,192,0.192,0.056300895746802096
2,193,0.193,-0.02505880988993081
2,194,0.194,-0.33313179219037525
2,195,0.195,0.3115235188702078
2,196,0.196,0.83281015029221
2,197,0.197,-0.6328301708885092
2,198,0.198,-0.2456823522591707
2,199,0.199,-0.24160429541272627
2,200,0.2,0.8133255548711545
2,201,0.201,1.1276479134024415
2,202,0.202,1.0559517038332693
2,203,0.203,0.9927244648759334
2,204,0.204,0.7770063324765776
2,205,0.205,0.8017347532000297
2,206,0.206,0.5111575865075075
2,207,0.207,0.16798185966729362
2,208,0.208,-0.16883524642779363
2,209,0.209,0.185079188316513
2,210,0.21,0.07335590112898334
2,211,0.211,-0.18435094043524744
2,212,0.212,0.28415984996467236
2,213,0.213,0.00681768398878449
2,214,0.214,1.095031485411616
2,215,0.215,0.14181094447983977
2,216,0.216,-0.523902010480548
2,217,0.217,0.3997353389813082
2,218,0.218,0.5120232622289299
2,219,0.219,0.25487926272107186
2,220,0.22,0.05345756766723418
2,221,0.221,0.4894025279783354
2,222,0.222,0.08045618680759414
2,223,0.223,0.20614725068656092
2,224,0.224,0.5782743011480808
2,225,0.225,-0.706667142624667
2,226,0.226,-0.44993107736270577
2,227,0.227,-0.1645946131074621
2,228,0.228,-0.2785808782967549
2,229,0.229,-0.11293712272226519
2,230,0.23,-0.13606841066416375
2,231,0.231,-0.5406192641728793
2,232,0.232,-0.7205757363733252
2,233,0.233,0.4680904703788839
2,234,0.234,0.5449582964493622
2,235,0.235,0.5368990642748608
2,236,0.236,-0.3447405352360914
2,237,0.237,-0.19639570204389548
2,238,0.238,0.03212436269328705
2,239,0.239,-0.33879683171962216
2,240,0.24,-0.5603871791049576
2,241,0.241,0.5045269943934442
2,242,0.242,-0.7814445286493118
2,243,0.243,-1.5081504136178157
2,244,0.244,0.8998901706245833
2,245,0.245,-0.8624944903485673
2,246,0.246,-0.15920534155368143
2,247,0.247,0.25036774307424947
2,248,0.248,0.6793972062281433
2,249,0.249,0.5457936359038169
2,250,0.25,0.07451828366792457
2,251,0.251,-0.3105829899049858
2,252,0.252,-0.09620581761584258
2,253,0.253,-0.08318411236491358
2,254,0.254,-0.28819849702510075
2,255,0.255,0.18906802485343138
3,0,0.0,0.1505192775320658
3,1,0.001,-0.34337812853259997
3,2,0.002,-0.44517559312427774
3,3,0.003,-0.11196070401620187
3,4,0.004,-0.42985884090657595
3,5,0.005,-0.5497078987292904
3,6,0.006,-0.2350813987313312
3,7,0.007,-1.0514514688017629
3,8,0.008,0.07762453293093632
3,9,0.009,0.05183150446557482
3,10,0.01,-0.07009461720627333
3,11,0.011,-0.39443561403707667
3,12,0.012,-0.43779131373243585
3,13,0.013,-0.858092646965944
3,14,0.014,-0.5969154458361822
3,15,0.015,-0.08758607644835052
3,16,0.016,0.10126573920786708
3,17,0.017,-0.17908098543472245
3,18,0.018,0.12500699550103764
3,19,0.019,-0.4456825093421485
3,20,0.02,-0.4646676527766645
3,21,0.021,0.5089562518206884
3,22,0.022,-0.640493488660935
3,23,0.023,0.3254898386803596
3,24,0.024,0.5114972278948673
3,25,0.025,0.4354993733710949
3,26,0.026,0.18807738593765436
3,27,0.027,-0.05162105591931733
3,28,0.028,0.3366869990739214
3,29,0.029,0.8205891133296712
3,30,0.03,0.7241061668584762
3,31,0.031,0.24390024505544175
3,32,0.032,0.7326779110994671
3,33,0.033,0.3819951892826117
