record_id,n,t_s,y
1,69,0.069,0.19945338592889325
1,70,0.07,0.7855816820764515
1,71,0.071,0.11235072873164872
1,72,0.072,0.26949987944540144
1,73,0.073,1.2273389799742072
1,74,0.074,1.4891575758247804
1,75,0.075,0.951282291323718
1,76,0.076,0.8041219328463435
1,77,0.077,0.8823139220576695
1,78,0.078,0.23558272937394947
1,79,0.079,-0.0069128384676551725
1,80,0.08,0.10394180195016074
1,81,0.081,0.3560043501085151
1,82,0.082,0.11107298756656939
1,83,0.083,-0.11846753347584457
1,84,0.084,0.3351126525581039
1,85,0.085,-0.41049659978278585
1,86,0.086,-0.39091274619213956
1,87,0.087,0.05662622596563517
1,88,0.088,-0.24680483911109152
1,89,0.089,0.28934407487023583
1,90,0.09,0.20518453505497056
1,91,0.091,-0.005514570271172095
1,92,0.092,0.016143653848878767
1,93,0.093,-0.4036090882070289
1,94,0.094,0.09912332960953674
1,95,0.095,-0.4950626347093931
1,96,0.096,0.11845266765736041
1,97,0.097,-0.4314675961055101
1,98,0.098,-0.11815539591336646
1,99,0.099,0.13146445975801063
1,100,0.1,-0.3163678582976568
1,101,0.101,-0.23465681337659114
1,102,0.102,0.013972617844200771
1,103,0.103,0.15851657261052143
1,104,0.104,-0.24157718106961612
1,105,0.105,-0.7261801403653009
1,106,0.106,-0.19427363702064201
1,107,0.107,0.17311462534906194
1,108,0.108,-0.15856166667553753
1,109,0.109,0.1968052793461827
1,110,0.11,-0.1990521518991086
1,111,0.111,1.0433947874353766
1,112,0.112,0.1411588804189904
1,113,0.113,1.0287153973397893
1,114,0.114,0.06541663999135297
1,115,0.115,0.16778856356117489
1,116,0.116,1.06435272569436
1,117,0.117,0.28983976822671237
1,118,0.118,0.01988090431590403
1,119,0.119,-0.4638671799190971
1,120,0.12,-0.4856540596130357
1,121,0.121,-0.23159672456919822
1,122,0.122,-1.11607144923537
1,123,0.123,-1.3111433652497948
1,124,0.124,-0.4788194697164608
1,125,0.125,-0.8187235324575245
1,126,0.126,0.48667597394839945
1,127,0.127,0.1700954298981212
1,128,0.128,-0.07181961053309985
1,129,0.129,-0.12496386928791287
1,130,0.13,-0.41233549908817874
1,131,0.131,-0.45960032694449965
1,132,0.132,-0.09028293236446813
1,133,0.133,-0.46288338827624337
1,134,0.134,-0.8616682940691448
1,135,0.135,-1.096543652657581
1,136,0.136,-0.3383483242544532
1,137,0.137,-0.597360795908825
1,138,0.138,0.014205102689912116
1,139,0.139,-0.8641122247251662
1,140,0.14,-0.4249889101546057
1,141,0.141,-0.11425678302670589
1,142,0.142,0.330685561168852
1,143,0.143,-0.7987154156123847
1,144,0.144,-0.32257002548246083
1,145,0.145,0.3176752813728396
1,146,0.146,0.48693622242311024
1,147,0.147,0.12205576678198199
1,148,0.148,0.4138516029670201
1,149,0.149,0.04893658062629558
1,150,0.15,-0.17605164218899824
1,151,0.151,-0.08658948550275483
1,152,0.152,-1.4757825616780749
1,153,0.153,-0.19101905411173065
1,154,0.154,-0.8366307687346821
1,155,0.155,-0.5587779997108917
1,156,0.156,0.12800934400431496
1,157,0.157,0.20862898836501098
1,158,0.158,0.10019170442766404
1,159,0.159,-0.1292891723612843
1,160,0.16,-0.0589546930268893
1,161,0.161,0.16472623642939221
1,162,0.162,-0.2634139386061807
1,163,0.163,-0.2769847591640067
1,164,0.164,0.00872609220055889
1,165,0.165,-0.30113441212162045
1,166,0.166,-0.9641630076393216
1,167,0.167,-0.3856863850888765
1,168,0.168,-1.059709860232959
1,169,0.169,-0.2788148626702934
1,170,0.17,-0.8879307524517407
1,171,0.171,-0.6080158508436989
1,172,0.172,-0.6101231670989143
1,173,0.173,0.09667646750397606
1,174,0.174,-0.8067833016865488
1,175,0.175,-0.8921065593436277
1,176,0.176,0.16676910260342104
1,177,0.177,0.09818656388888608
1,178,0.178,0.35140602124153025
1,179,0.179,0.018238308469534004
1,180,0.18,-0.38267995163130364
1,181,0.181,-0.22079571584019264
1,182,0.182,0.12485392660666628
1,183,0.183,0.8815427452965781
1,184,0.184,0.1957164824974928
1,185,0.185,0.6341923453462825
1,186,0.186,0.008456110202103684
1,187,0.187,0.5984718845686592
1,188,0.188,0.4454702803655462
1,189,0.189,0.7597893022101796
1,190,0.19,0.3792522426329872
1,191,0.191,0.3404948045806224
1,192,0.192,0.2237323064155594
1,193,0.193,0.0727453620389976
1,194,0.194,0.07405914798559693
1,195,0.195,0.3047993290325898
1,196,0.196,-0.2042353790205103
1,197,0.197,-0.21256651454712744
1,198,0.198,0.20586789257190113
1,199,0.199,0.2898562908978631
1,200,0.2,0.6527929284096903
1,201,0.201,0.13314957580121844
1,202,0.202,-0.12382985438882822
1,203,0.203,-0.6895526972870027
1,204,0.204,0.38435606494227015
1,205,0.205,0.6059335128743439
1,206,0.206,-0.18388493246629978
1,207,0.207,0.9187011140654391
1,208,0.208,-0.18879903483212374
1,209,0.209,0.2835292305187796
1,210,0.21,-0.5167939830724088
1,211,0.211,-0.13702282165046428
1,212,0.212,-0.39228872709085216
1,213,0.213,-0.21130549835853885
1,214,0.214,-0.067776935372957
1,215,0.215,-0.07191322927960714
1,216,0.216,0.2974020787666327
1,217,0.217,0.9234943539606151
1,218,0.218,0.5761639856565955
1,219,0.219,0.10804581427578014
1,220,0.22,0.32307110772180403
1,221,0.221,-0.5119214183081453
1,222,0.222,-0.733265307126403
1,223,0.223,-0.5794283935216931
1,224,0.224,0.3112613934743035
1,225,0.225,0.7312997168079927
1,226,0.226,0.07435974680646697
1,227,0.227,0.12504983925516044
1,228,0.228,-0.011034237205876977
1,229,0.229,0.3319237609459224
1,230,0.23,0.062499492893067325
1,231,0.231,0.38890420800526
1,232,0.232,1.1507071522461334
1,233,0.233,0.13294688391667214
1,234,0.234,0.4877393598442022
1,235,0.235,0.22984090848706099
1,236,0.236,-0.031584689868830916
1,237,0.237,0.7470598496741928
1,238,0.238,-0.42150001859913944
1,239,0.239,-0.2123590912583449
1,240,0.24,-0.134161605261959
1,241,0.241,-0.11018911782582944
1,242,0.242,0.23100550131157438
1,243,0.243,0.24349726505372882
1,244,0.244,0.9456146017941272
1,245,0.245,1.1978214787177208
1,246,0.246,0.21011240759700897
1,247,0.247,0.40543182793063276
1,248,0.248,0.6952047977819755
1,249,0.249,0.5470968904322672
1,250,0.25,-0.18063796197721327
1,251,0.251,0.07478672817519255
1,252,0.252,-0.022060677780457977
1,253,0.253,-0.11022509863049892
1,254,0.254,-0.5725771553046654
1,255,0.255,-0.5424924273177841
2,0,0.0,-0.007558053637950979
2,1,0.001,0.8068405472209181
2,2,0.002,0.9222957561461794
2,3,0.003,0.2530922340894331
2,4,0.004,-0.003392799940092936
2,5,0.005,0.7989174192046733
2,6,0.006,0.9589013691726886
2,7,0.007,0.3674576332154293
2,8,0.008,0.17242642669138758
2,9,0.009,0.7730930930723857
2,10,0.01,0.4740276416917454
2,11,0.011,0.6081033439454571
2,12,0.012,-0.2546646970459754
2,13,0.013,0.639292575399735
2,14,0.014,0.18327889535784608
2,15,0.015,0.32172598588074025
2,16,0.016,0.19854522938839977
2,17,0.017,0.2945582406301392
2,18,0.018,0.5988653059611156
2,19,0.019,0.1565651826224362
2,20,0.02,0.6463349052581999
2,21,0.021,0.4868034854149121
2,22,0.022,0.051991836816622755
2,23,0.023,0.7906694676339905
2,24,0.024,0.9100094316612337
2,25,0.025,-0.09263663416965283
2,26,0.026,0.6545681331825082
2,27,0.027,-0.23076567862665331
2,28,0.028,0.6335714277120563
2,29,0.029,-0.42021583854702227
2,30,0.03,0.13610946993206766
2,31,0.031,0.08928797929632078
2,32,0.032,0.6703771945488041
2,33,0.033,0.04618769682800302
2,34,0.034,-0.09619872958094652
2,35,0.035,0.26499512231841055
2,36,0.036,0.527905734518915
2,37,0.037,-0.7342213035957965
2,38,0.038,-0.6462993729458415
2,39,0.039,-0.4285574257253592
2,40,0.04,-0.5740775145256326
2,41,0.041,-0.72255197024946
2,42,0.042,-0.5368531292613846
2,43,0.043,-0.7839986822444026
2,44,0.044,-1.4611201368036653
2,45,0.045,-0.3489147425214521
2,46,0.046,0.1487730130083998
2,47,0.047,0.26122425266809596
2,48,0.048,0.29192701374923813
2,49,0.049,0.6826029497114137
2,50,0.05,-0.34606342185206673
2,51,0.051,0.14297749292325102
2,52,0.052,-0.2123774537153454
2,53,0.053,0.019118783839469175
2,54,0.054,0.15606023582887485
2,55,0.055,0.5115093513854618
2,56,0.056,-0.7577632209380512
2,57,0.057,-0.5612918000913028
2,58,0.058,-0.6961973440945193
2,59,0.059,-0.37844692653740025
2,60,0.06,-0.517599267787514
2,61,0.061,-0.09406277753859445
2,62,0.062,-0.5482881159964917
2,63,0.063,-0.3443694875918806
2,64,0.064,-0.6224515323137916
2,65,0.065,-0.3277653283320323
2,66,0.066,0.5094111518631728
2,67,0.067,-0.5628914192760172
2,68,0.068,0.2728404812345697
2,69,0.069,0.22639274623019834
2,70,0.07,0.6775712481613969
2,71,0.071,0.06014857261645558
2,72,0.072,0.3350972191286504
2,73,0.073,-0.6048112749238157
2,74,0.074,-0.2690495603796322
2,75,0.075,0.4517742986721862
2,76,0.076,0.7154850202675924
2,77,0.077,-0.5222238987754375
2,78,0.078,0.7495071239025356
2,79,0.079,0.29715640988037345
2,80,0.08,0.45861010913024713
2,81,0.081,-0.42579968153167064
2,82,0.082,-0.08830352830043274
2,83,0.083,0.2849430535391774
2,84,0.084,-1.0423523856243686
2,85,0.085,0.6636229462520703
2,86,0.086,0.6861872350528695
2,87,0.087,1.3143132337096728
2,88,0.088,0.6494919709147271
2,89,0.089,0.942376524741932
2,90,0.09,1.1860364778045072
2,91,0.091,0.6292199511502138
2,92,0.092,0.8728752232587258
2,93,0.093,-0.2006691003934149
2,94,0.094,1.039478297796437
2,95,0.095,0.5950625291383398
2,96,0.096,0.2326865484835169
2,97,0.097,0.3379200419189545
2,98,0.098,0.8769179643775533
2,99,0.099,0.8373123568868898
2,100,0.1,0.4685508813288085
2,101,0.101,0.5176471046774898
2,102,0.102,1.07454138646863
2,103,0.103,1.0470974183235857
2,104,0.104,0.1850133240983766
2,105,0.105,0.5774024955586776
2,106,0.106,0.664476836188731
2,107,0.107,0.5188074607571576
2,108,0.108,0.26049373103126255
2,109,0.109,0.3937513359138781
2,110,0.11,1.0322077653797475
2,111,0.111,-0.2546474083841899
2,112,0.112,0.24016567625100566
2,113,0.113,0.1014379320501003
2,114,0.114,0.22293754231114865
2,115,0.115,-0.10828301179973918
2,116,0.116,0.2851337904858139
2,117,0.117,0.4039458995003133
2,118,0.118,0.3967589187901625
2,119,0.119,0.4656925479714116
2,120,0.12,0.4793713566496679
2,121,0.121,0.6606357157108375
2,122,0.122,0.4871796415721093
2,123,0.123,-0.12034245605176544
2,124,0.124,-0.10401978252456759
2,125,0.125,-0.3611370098047106
2,126,0.126,-0.7013708213241868
2,127,0.127,-0.7565180541846129
2,128,0.128,-0.2323813612700622
2,129,0.129,-0.12041695425775402
2,130,0.13,-0.4603373900664611
2,131,0.131,-0.7774430176587089
2,132,0.132,-0.6233234659249308
2,133,0.133,-0.8635462349152068
2,134,0.134,-1.198008455610398
2,135,0.135,-0.2964110854012863
2,136,0.136,-0.44050430476729274
2,137,0.137,-0.8427216270653501
2,138,0.138,-0.28930152030639344
2,139,0.139,-0.4239654317172148
2,140,0.14,-0.5080526417947842
2,141,0.141,0.785499889623109
2,142,0.142,-0.6020796874087799
2,143,0.143,-1.2406025484013128
2,144,0.144,-0.7606562190712591
2,145,0.145,0.2404694187336896
2,146,0.146,-0.6265699922091327
2,147,0.147,-0.044234312458609315
2,148,0.148,-0.6347631136080145
2,149,0.149,0.014120400141405788
2,150,0.15,-0.7710176876209233
2,151,0.151,-0.4856746933060474
2,152,0.152,0.04887170455926903
2,153,0.153,-0.39156450407927795
2,154,0.154,-0.3282359124467986
2,155,0.155,-0.06978587362500442
2,156,0.156,0.2512319849317175
2,157,0.157,-0.08823753262407155
2,158,0.158,-0.1972858621132657
2,159,0.159,-0.3703248937823468
2,160,0.16,0.11392039603960935
2,161,0.161,-0.0974336502417397
2,162,0.162,0.4538606449122724
2,163,0.163,0.3896111729698996
2,164,0.164,-0.028020309736077924
2,165,0.165,1.0095520314485247
2,166,0.166,0.8235068461274192
2,167,0.167,1.2221005467170718
2,168,0.168,1.2501673812336196
2,169,0.169,0.2634458483376549
2,170,0.17,0.940094315583667
2,171,0.171,0.7891871742636716
2,172,0.172,0.27276961364385066
2,173,0.173,-0.11073250770802863
2,174,0.174,0.1811211262982194
2,175,0.175,1.1096224017939118
2,176,0.176,0.14158577384696816
2,177,0.177,0.9555766580571592
2,178,0.178,0.011949234342852909
2,179,0.179,0.3976909158173508
2,180,0.18,0.5435588754535888
2,181,0.181,0.4100835162764391
2,182,0.182,0.5839343478928235
2,183,0.183,0.4327787878217489
2,184,0.184,0.44046576391965536
2,185,0.185,0.24395943409674944
2,186,0.186,0.5186434996619129
2,187,0.187,0.05215935264981871
2,188,0.188,-0.9038473165920462
2,189,0.189,-0.06064849849427604
2,190,0.19,0.36030070679757736
2,191,0.191,-0.3368785926368336
2,192,0.192,-0.2506615310154855
2,193,0.193,-1.3421960263417216
2,194,0.194,-0.4901582789236456
2,195,0.195,-0.22555153636763284
2,196,0.196,-0.7569727878468587
2,197,0.197,-0.7173565500987185
2,198,0.198,-0.06383089194076749
2,199,0.199,-0.3970652946546725
2,200,0.2,0.32161341304291785
2,201,0.201,0.5179243608085292
2,202,0.202,0.29952035735509525
2,203,0.203,0.4861787567940043
2,204,0.204,-0.22572249388853394
2,205,0.205,0.14057884837718634
2,206,0.206,-0.12140345007657102
2,207,0.207,0.8022802031579311
2,208,0.208,0.3236173034688146
2,209,0.209,0.1971670308712014
2,210,0.21,0.04438594287155262
2,211,0.211,0.3912370024995703
2,212,0.212,-0.5250844863400107
2,213,0.213,-0.09704356836520725
2,214,0.214,0.48052906496001135
2,215,0.215,-0.5852846015387241
2,216,0.216,-0.02215397457662001
2,217,0.217,0.0025568024058398933
2,218,0.218,-0.7128227369538537
2,219,0.219,-0.4495022020985797
2,220,0.22,-0.03997404458078019
2,221,0.221,-0.2652943797749677
2,222,0.222,-0.29778689081393206
2,223,0.223,0.42113858710049173
2,224,0.224,-0.21698327899593603
2,225,0.225,-0.6983356683816442
2,226,0.226,-0.6439706016023867
2,227,0.227,-0.2081440681226147
2,228,0.228,-1.194221981420041
2,229,0.229,-0.7023139249303709
2,230,0.23,0.16671045524229233
2,231,0.231,0.2017839508565368
2,232,0.232,-0.11798135137051317
2,233,0.233,0.4001523129146688
2,234,0.234,-0.18430040733035918
2,235,0.235,0.3903020249555195
2,236,0.236,-0.14071566036680833
2,237,0.237,-0.08872792300655348
2,238,0.238,0.008282497453815457
2,239,0.239,-0.6393362257030499
2,240,0.24,-0.39681686880990286
2,241,0.241,-0.9465853255323161
2,242,0.242,-0.5685004671466709
2,243,0.243,-0.6050336975736974
2,244,0.244,-0.787362249229798
2,245,0.245,-0.5681318663882826
2,246,0.246,-0.9296932101147056
2,247,0.247,-0.33818985414853203
2,248,0.248,-0.7096022784448764
2,249,0.249,-0.450023393296296
2,250,0.25,-0.4233189738262978
2,251,0.251,-0.4324726138702552
2,252,0.252,-0.282649971901252
2,253,0.253,0.24193116482869167
2,254,0.254,-0.24245156418605956
2,255,0.255,0.15680669184737597
3,0,0.0,-0.2225380621241283
3,1,0.001,-0.7499828489317493
3,2,0.002,0.35733134796755384
3,3,0.003,-0.22465361429335434
3,4,0.004,0.2942484915555923
3,5,0.005,-0.503797993848549
3,6,0.006,-0.4649461840413376
3,7,0.007,-0.041917331485614835
3,8,0.008,-0.6781922938630037
3,9,0.009,-0.33611088322281335
3,10,0.01,-0.33923334221635937
3,11,0.011,-0.4808206175752993
3,12,0.012,-0.46371099562064394
3,13,0.013,-0.2622550396650655
3,14,0.014,-0.7529965091738572
3,15,0.015,-0.5478063772861751
3,16,0.016,-0.6895444948069706
3,17,0.017,-0.4391885106684998
3,18,0.018,-0.09454833724995251
3,19,0.019,-0.001548584300235363
3,20,0.02,-0.697596403876086
3,21,0.021,-0.5776517996914526
3,22,0.022,0.24200851462759912
3,23,0.023,-0.12899682093697518
3,24,0.024,0.356007203522048
3,25,0.025,-0.19808029440890934
3,26,0.026,0.53436113440221
3,27,0.027,0.3264384302814525
3,28,0.028,0.06920935770787687
3,29,0.029,-0.07734921026063177
3,30,0.03,0.28647185147493404
3,31,0.031,0.08263890161311868
3,32,0.032,0.47486279988249175
3,33,0.033,0.2813129049767814
