record_id,n,t_s,y
0,121,0.121,0.24699824026877162
0,122,0.122,-0.3097509967045021
0,123,0.123,-0.12777950750917139
0,124,0.124,-0.40176992850991117
0,125,0.125,0.015676518422838064
0,126,0.126,-0.8094844323797266
0,127,0.127,-0.5281433159469484
0,128,0.128,-0.4545780288415766
0,129,0.129,-0.9774030812598952
0,130,0.13,-0.2421766987372228
0,131,0.131,0.5274046552697589
0,132,0.132,0.3529247337702812
0,133,0.133,-0.22812371651913116
0,134,0.134,-0.17957087371222372
0,135,0.135,-0.03625299198241024
0,136,0.136,-0.13272979328389517
0,137,0.137,-0.4761748456744476
0,138,0.138,0.27880220604512035
0,139,0.139,-0.1134075921846519
0,140,0.14,0.3546176630358463
0,141,0.141,1.1492827085055286
0,142,0.142,0.010935606690264159
0,143,0.143,-0.6407653522554293
0,144,0.144,-0.22846960531913663
0,145,0.145,-0.8228819676080179
0,146,0.146,-0.13154752823649374
0,147,0.147,-0.9623260747427376
0,148,0.148,-0.46719145981737586
0,149,0.149,0.3457990053200187
0,150,0.15,0.1530244197171824
0,151,0.151,0.4588990375842114
0,152,0.152,-0.06566433297704417
0,153,0.153,-0.16383833778744128
0,154,0.154,-0.009950622715588858
0,155,0.155,-0.11082463993213727
0,156,0.156,0.7666464443511282
0,157,0.157,0.23412362423811767
0,158,0.158,-0.284579116710725
0,159,0.159,0.17049493822502373
0,160,0.16,-0.09448580933675757
0,161,0.161,0.24812826229999937
0,162,0.162,-0.22875336405699295
0,163,0.163,-0.42731571614322056
0,164,0.164,-0.9191908191008148
0,165,0.165,-0.3599393311742865
0,166,0.166,-0.4049582064037813
0,167,0.167,-0.7035765100118585
0,168,0.168,0.10392149606318889
0,169,0.169,-0.08742807006397132
0,170,0.17,0.7983065188111428
0,171,0.171,0.026492053758343556
0,172,0.172,0.7071966445465571
0,173,0.173,0.5397540848229818
0,174,0.174,0.6314961803868853
0,175,0.175,0.4215842660194977
0,176,0.176,0.2577486726169934
0,177,0.177,0.10220616859386215
0,178,0.178,1.0908108993566852
0,179,0.179,0.9117602183392143
0,180,0.18,0.3393841328411527
0,181,0.181,-0.21690238645656898
0,182,0.182,0.17306933055952597
0,183,0.183,0.03228014264823582
0,184,0.184,-0.46887760103254367
0,185,0.185,0.23221366067478233
0,186,0.186,0.20943279692087832
0,187,0.187,0.5197133473965744
0,188,0.188,0.19789440919231394
0,189,0.189,-0.16349236390509395
0,190,0.19,0.008565033894868804
0,191,0.191,0.7351077254018359
0,192,0.192,0.7362334242325312
0,193,0.193,-0.12416799096252924
0,194,0.194,-0.4068513891997975
0,195,0.195,-0.9852689714298958
0,196,0.196,-0.26406925661982195
0,197,0.197,-0.2749041044795209
0,198,0.198,-0.16432433204148497
0,199,0.199,-0.1113308911283817
0,200,0.2,-0.30533528803707827
0,201,0.201,-0.5072120095363678
0,202,0.202,-0.2833817999096626
0,203,0.203,0.5982162411752575
0,204,0.204,0.5072409740984335
0,205,0.205,-0.4253724181373264
0,206,0.206,1.2075808728504611
0,207,0.207,-0.5143109068174345
0,208,0.208,0.678272007927124
0,209,0.209,0.27000686906306554
0,210,0.21,0.03603838191518085
0,211,0.211,0.6040959087189834
0,212,0.212,0.12645918525976943
0,213,0.213,-0.3134372550343514
0,214,0.214,-0.37896843916096756
0,215,0.215,-0.8922810118609248
0,216,0.216,-0.7723263276606005
0,217,0.217,-0.4376620644431952
0,218,0.218,-0.2265211068737118
0,219,0.219,-0.03764484728455159
0,220,0.22,-0.3892195220374415
0,221,0.221,-0.2091778959360837
0,222,0.222,-0.9346000897496651
0,223,0.223,-0.3383306267538593
0,224,0.224,-0.21171987927904987
0,225,0.225,-0.17167966365420234
0,226,0.226,-0.3409802841206417
0,227,0.227,-0.4523153040879579
0,228,0.228,-0.5143749655319269
0,229,0.229,-0.2084546734700358
0,230,0.23,-0.9361879178274825
0,231,0.231,-0.43456842431295645
0,232,0.232,-0.7782233280702838
0,233,0.233,-0.7351448567527652
0,234,0.234,0.5738102069450762
0,235,0.235,0.6338249591720693
0,236,0.236,0.27996906376568276
0,237,0.237,0.26799919116376425
0,238,0.238,0.6355738385580582
0,239,0.239,0.8127498131192776
0,240,0.24,0.057858544381521465
0,241,0.241,0.6551118305968076
0,242,0.242,0.3407894218240551
0,243,0.243,-0.022473881636075055
0,244,0.244,0.14274477968891586
0,245,0.245,-0.3561752096404849
0,246,0.246,0.5975552575446791
0,247,0.247,-0.368164452398823
0,248,0.248,0.3886553359239362
0,249,0.249,0.03688114240335633
0,250,0.25,0.5192350984152767
0,251,0.251,-0.11787093796213655
0,252,0.252,-0.4230423871446079
0,253,0.253,-0.1836881141323745
0,254,0.254,-0.5318164089103833
0,255,0.255,-0.21162658056400369
1,0,0.0,0.06249055166420809
1,1,0.001,-0.9964708251030904
1,2,0.002,0.008537311347673215
1,3,0.003,-0.2638010174150663
1,4,0.004,-0.7599806240984767
1,5,0.005,-0.4285382418929715
1,6,0.006,-1.310304892687462
1,7,0.007,-0.8475727492245523
1,8,0.008,-0.2017792677022422
1,9,0.009,0.5505154942237489
1,10,0.01,-0.39660916916734806
1,11,0.011,-0.23737347573843484
1,12,0.012,0.0016594258378315255
1,13,0.013,-0.05909076937189489
1,14,0.014,-0.5178622026847901
1,15,0.015,-0.13349177500559462
1,16,0.016,-0.18979816705094654
1,17,0.017,-0.29056841615352064
1,18,0.018,0.11699179097291063
1,19,0.019,0.31814787704607495
1,20,0.02,-0.03660496175377183
1,21,0.021,0.2403346630760969
1,22,0.022,0.18747485144629833
1,23,0.023,0.3282027497889402
1,24,0.024,0.21844266450082336
1,25,0.025,0.28391521141005804
1,26,0.026,-0.44874509804232965
1,27,0.027,0.5166713238313353
1,28,0.028,0.2095384714648829
1,29,0.029,0.07495152690075392
1,30,0.03,-0.2623651911675039
1,31,0.031,-0.6606066671038164
1,32,0.032,-0.47486297988822956
1,33,0.033,0.5623772694302558
1,34,0.034,0.44218973962130576
1,35,0.035,0.22261482097485608
1,36,0.036,-0.15294683964739025
1,37,0.037,-0.12662445443012021
1,38,0.038,0.20396838206205353
1,39,0.039,0.6674773453366941
1,40,0.04,0.274163548679547
1,41,0.041,0.9761666902517223
1,42,0.042,0.3853619029576969
1,43,0.043,0.9495048407855294
1,44,0.044,0.43941640595571435
1,45,0.045,0.06032472713072745
1,46,0.046,0.06508530924826275
1,47,0.047,0.10462529850160307
1,48,0.048,0.7315053112610772
1,49,0.049,-0.06504134960749614
1,50,0.05,0.6007098155615773
1,51,0.051,0.3418792044322453
1,52,0.052,0.1232290961814648
1,53,0.053,-0.7208051276448422
1,54,0.054,0.20137803838725377
1,55,0.055,0.16908041136234112
1,56,0.056,-0.22838462835163445
1,57,0.057,0.5863672763629656
1,58,0.058,0.48717806770708544
1,59,0.059,-0.3052326399456283
1,60,0.06,0.353930637147598
1,61,0.061,0.4855266379443412
1,62,0.062,0.08466497088447096
1,63,0.063,-0.43735681531882303
1,64,0.064,-0.27216797615415805
1,65,0.065,0.9954303764757096
1,66,0.066,0.5840719725556904
1,67,0.067,1.5010880253937722
1,68,0.068,1.6464810436972201
1,69,0.069,0.9218224956586072
1,70,0.07,1.1184250200865313
1,71,0.071,0.817655807093395
1,72,0.072,0.7826341942922522
1,73,0.073,1.1171534980081455
1,74,0.074,1.8495546723222547
1,75,0.075,1.5488381889537441
1,76,0.076,0.3380911000132792
1,77,0.077,-0.2338633538610277
1,78,0.078,0.1421909914225957
1,79,0.079,0.631057859497713
1,80,0.08,0.13308377422296583
1,81,0.081,0.30231992744064834
1,82,0.082,0.7393376128528486
1,83,0.083,-0.08782884754600345
1,84,0.084,0.3243809889242093
1,85,0.085,-0.48162770258895804
1,86,0.086,-0.40896455859918823
1,87,0.087,-0.7276830383197055
1,88,0.088,-0.23913603662121846
1,89,0.089,-0.1351561284952415
1,90,0.09,-0.1340706453793851
1,91,0.091,0.5750512082725213
1,92,0.092,-0.4305378919777791
1,93,0.093,-0.4546438349878706
1,94,0.094,-0.857603412543856
1,95,0.095,0.12039580228317573
1,96,0.096,-0.6238295452064122
1,97,0.097,0.6881451321481266
1,98,0.098,0.18278832507527396
1,99,0.099,-0.8325317027868473
1,100,0.1,0.40451252478672645
1,101,0.101,0.20640502223844231
1,102,0.102,0.5639574925999709
1,103,0.103,0.4180014204076341
1,104,0.104,-0.47363998602140356
1,105,0.105,-0.5524037957918164
1,106,0.106,-0.008461493076332456
1,107,0.107,-0.8554125484457185
1,108,0.108,-0.8552528997004809
1,109,0.109,-0.8870220131721146
1,110,0.11,-0.7473997601552126
1,111,0.111,-0.5989823860975567
1,112,0.112,-1.3402138483791064
1,113,0.113,-0.2631324244552195
1,114,0.114,-0.9876276031801798
1,115,0.115,-0.08292795200321756
1,116,0.116,0.003915715499086578
1,117,0.117,-0.13052169703807184
1,118,0.118,-0.497371162713661
1,119,0.119,-0.028538052283733822
1,120,0.12,-0.5845848299602726
1,121,0.121,0.028943100058122034
1,122,0.122,-0.33994979418507837
1,123,0.123,0.05802216540868248
1,124,0.124,0.6776159529233856
1,125,0.125,0.08355951372124017
1,126,0.126,-0.35973085186072346
1,127,0.127,0.43701339649182114
1,128,0.128,0.5275181526337923
1,129,0.129,-0.08881043194624788
1,130,0.13,-0.11793437174139759
1,131,0.131,0.06786201556701946
1,132,0.132,-0.20050994288369822
1,133,0.133,-0.3259971237558443
1,134,0.134,0.029450607021089512
1,135,0.135,-0.15381498269814933
1,136,0.136,0.01659896331485597
1,137,0.137,-0.4050639347428534
1,138,0.138,-0.41919849639510864
1,139,0.139,-0.6195604782929599
1,140,0.14,-0.5285464757921577
1,141,0.141,-0.8746965863799764
1,142,0.142,-0.6385584133001542
1,143,0.143,-0.31856754985199676
1,144,0.144,-0.4129981065727224
1,145,0.145,-0.23280618225837918
1,146,0.146,-0.7303002173797845
1,147,0.147,0.54310527247738
1,148,0.148,0.002865560852733689
1,149,0.149,-0.06625944632153608
1,150,0.15,-0.2330961567182653
1,151,0.151,0.005554738306513124
1,152,0.152,0.8864825909660075
1,153,0.153,-0.041123207520648235
1,154,0.154,0.2032134081827734
1,155,0.155,0.49899086933774994
1,156,0.156,0.38638396775071465
1,157,0.157,0.23082398802607754
1,158,0.158,0.5548658548002698
1,159,0.159,0.2586078301091223
1,160,0.16,0.14700321640685832
1,161,0.161,0.13557045039376847
1,162,0.162,0.2808018117816456
1,163,0.163,1.290212653742453
1,164,0.164,0.06380188438144711
1,165,0.165,0.19195807930308223
1,166,0.166,0.8968862451273756
1,167,0.167,0.48071861613983907
1,168,0.168,1.0756944600166012
1,169,0.169,0.7592631073434327
1,170,0.17,0.07091110302212814
1,171,0.171,-0.4546975920048822
1,172,0.172,-0.4981071699571408
1,173,0.173,0.32305261406464525
1,174,0.174,0.8188560584389777
1,175,0.175,-0.35520082137774583
1,176,0.176,-0.8571755497958125
1,177,0.177,-0.19850512082671412
1,178,0.178,0.5423509563328341
1,179,0.179,0.03179494318116191
1,180,0.18,-0.2559777915406788
1,181,0.181,-1.391986805113681
1,182,0.182,-0.5860009356046384
1,183,0.183,-0.35671061191530024
1,184,0.184,-0.7343705141540963
1,185,0.185,-0.05251418009326515
1,186,0.186,-0.6270026187449758
1,187,0.187,-0.23121140364300585
1,188,0.188,-1.0619807952854987
1,189,0.189,-0.6118543223657632
1,190,0.19,-0.11204922209555734
1,191,0.191,-0.8288886535958296
1,192,0.192,0.08874394158118677
1,193,0.193,0.6269712993864177
1,194,0.194,-0.522001298303538
1,195,0.195,0.15949889885148147
1,196,0.196,0.3176572143170786
1,197,0.197,-0.5478362337834529
1,198,0.198,-0.1915379721215833
1,199,0.199,0.4597559642430776
1,200,0.2,-0.3089196900601158
1,201,0.201,0.12168937983946537
1,202,0.202,0.6542453129439056
1,203,0.203,-0.08887639563326533
1,204,0.204,-0.05857666303039196
1,205,0.205,-0.0836515539468371
1,206,0.206,0.06655867120040584
1,207,0.207,-0.10212958960617079
1,208,0.208,0.6503339823143647
1,209,0.209,0.5917055997685329
1,210,0.21,0.1637257082927435
1,211,0.211,0.33451038809865924
1,212,0.212,0.7358233034788658
1,213,0.213,-0.263312633528248
1,214,0.214,0.19424152706319697
1,215,0.215,0.4759542055947246
1,216,0.216,-0.13433065805153402
1,217,0.217,0.3610309782040522
1,218,0.218,0.2652913190528879
1,219,0.219,-0.3871082375074623
1,220,0.22,0.8146658588098309
1,221,0.221,0.11875881804872224
1,222,0.222,0.08780872559689351
1,223,0.223,0.21779157702967952
1,224,0.224,0.11978296418776918
1,225,0.225,0.17343645821999204
1,226,0.226,-0.08550746131521714
1,227,0.227,0.7003142260436438
1,228,0.228,-0.04251998173687088
1,229,0.229,-0.17012184405749287
1,230,0.23,-0.46192909154157263
1,231,0.231,0.10361977906854464
1,232,0.232,-0.1902268823292709
1,233,0.233,0.07754940079874355
1,234,0.234,-0.11229556326126501
1,235,0.235,0.6061947354131798
1,236,0.236,-0.20788224408391678
1,237,0.237,-0.12615280507152488
1,238,0.238,-0.7880725410007859
1,239,0.239,-0.36315570894066695
1,240,0.24,-0.2431783022716925
1,241,0.241,0.2080441815243318
1,242,0.242,0.07126625131782557
1,243,0.243,0.019922170708499415
1,244,0.244,0.0041344259572691985
1,245,0.245,0.12424361368976211
1,246,0.246,0.0059510015462270055
1,247,0.247,-0.3608921916002714
1,248,0.248,-0.6653975671653307
1,249,0.249,-0.3307161579476459
1,250,0.25,-0.8461942668535467
1,251,0.251,-1.1523742152964183
1,252,0.252,-0.5843962261899113
1,253,0.253,-0.749365520111994
1,254,0.254,0.2585735741417929
1,255,0.255,-0.5709038606794354
2,0,0.0,0.2937770442984753
2,1,0.001,0.2699537121719251
2,2,0.002,-0.30517943313591245
2,3,0.003,-0.3740273288455189
2,4,0.004,-0.4242295153964746
2,5,0.005,-0.20608059534767378
2,6,0.006,-0.6704368802451326
2,7,0.007,0.35014005990241104
2,8,0.008,-0.32265072262059624
2,9,0.009,0.03590750082274251
2,10,0.01,0.34792443089608066
2,11,0.011,-0.11372663985078998
2,12,0.012,-0.47943132808365024
2,13,0.013,0.046638244497731546
2,14,0.014,-0.5950393696281787
2,15,0.015,-0.39027428038114653
2,16,0.016,-1.2813884090698193
2,17,0.017,0.1689418945812271
2,18,0.018,-0.16540406218610534
2,19,0.019,0.3148188481706208
2,20,0.02,-0.04380950808450108
2,21,0.021,-0.615257667297911
2,22,0.022,-0.5423171291196339
2,23,0.023,-0.7982430711599403
2,24,0.024,0.4104391605745873
2,25,0.025,0.052371374591455286
2,26,0.026,0.22066170973314747
2,27,0.027,0.5098002824919327
2,28,0.028,0.005691108075404218
2,29,0.029,-0.20366760070782988
2,30,0.03,0.5207773493160888
2,31,0.031,-0.19971488977175053
2,32,0.032,-0.43452570183411304
2,33,0.033,-1.0259382500043404
2,34,0.034,0.3220460550802845
2,35,0.035,0.9219519973262852
2,36,0.036,0.48363139181354664
2,37,0.037,1.0513780211277053
2,38,0.038,0.9335982116748108
2,39,0.039,0.3420653971391849
2,40,0.04,0.5568275939992382
2,41,0.041,1.2608115350832243
2,42,0.042,1.5496991333383723
2,43,0.043,0.958761742222687
2,44,0.044,1.2465100390154786
2,45,0.045,1.3888247823917441
2,46,0.046,1.2861731519377586
2,47,0.047,0.7395305450774479
2,48,0.048,1.0131185706456955
2,49,0.049,0.8524358681055992
2,50,0.05,0.5238681811016678
2,51,0.051,0.5138054391464488
2,52,0.052,0.005170047226089963
2,53,0.053,0.4477585630749235
2,54,0.054,0.10895826094698055
2,55,0.055,-0.05786967503445775
2,56,0.056,0.5548626365488065
2,57,0.057,0.17666341404848074
2,58,0.058,0.6021930304111223
2,59,0.059,0.5598135525921649
2,60,0.06,-0.002197324402488793
2,61,0.061,-0.0026097572873824415
2,62,0.062,-0.2638102100835315
2,63,0.063,-0.47479496552493033
2,64,0.064,0.028491969539676434
2,65,0.065,-0.8719695556413908
2,66,0.066,-1.3585028778065218
2,67,0.067,-1.0733262836993014
2,68,0.068,-1.0043233408386598
2,69,0.069,0.0902230099919653
2,70,0.07,-0.17939438028531976
2,71,0.071,-0.6451603533392674
2,72,0.072,-0.6690277799445797
2,73,0.073,0.07934229759858752
2,74,0.074,0.09158228873936364
2,75,0.075,-0.06496435113724154
2,76,0.076,0.22403137180188884
2,77,0.077,0.4366514207266195
2,78,0.078,0.36383280470668905
2,79,0.079,0.13977620374718103
2,80,0.08,0.07277720598820542
2,81,0.081,0.37292581392609375
2,82,0.082,0.24376948594205206
2,83,0.083,-0.18195778628289455
2,84,0.084,0.09360911802901273
2,85,0.085,0.7124859166418761
2,86,0.086,0.23060728441577652
2,87,0.087,-0.5641776124522595
2,88,0.088,-0.7915406028610033
2,89,0.089,0.08907560613913934
2,90,0.09,-0.06785938887968879
2,91,0.091,0.5011225142213168
2,92,0.092,-0.0769737623312042
2,93,0.093,0.3840745888560251
2,94,0.094,0.20765366334651744
2,95,0.095,0.4225499543943435
2,96,0.096,0.9880263768453321
2,97,0.097,1.0983196943403297
2,98,0.098,0.6392500004763906
2,99,0.099,0.20605441139014272
2,100,0.1,-0.05676584299432121
2,101,0.101,0.2648063484630295
2,102,0.102,0.5432293176303739
2,103,0.103,0.19166507891196313
2,104,0.104,0.7767288152989459
2,105,0.105,0.30288245916975653
2,106,0.106,0.3101605332251731
2,107,0.107,0.514136171480536
2,108,0.108,0.40682727173740213
2,109,0.109,0.30077152638180993
2,110,0.11,0.827502434116877
2,111,0.111,0.2243654303119207
2,112,0.112,0.5467316973896112
2,113,0.113,-0.3373336478081981
2,114,0.114,-0.09421783424097616
2,115,0.115,-0.05076323670958533
2,116,0.116,-0.25977142180817114
2,117,0.117,-0.24066661339250453
2,118,0.118,-0.1710215956451598
2,119,0.119,-0.38084644562486714
2,120,0.12,-0.5567751183175761
2,121,0.121,-0.11871514620955367
2,122,0.122,-1.0282567278287877
2,123,0.123,-0.11591028190313865
2,124,0.124,-0.8531792397107808
2,125,0.125,-0.5066890768124801
2,126,0.126,-0.5383731227967783
2,127,0.127,0.03286930975257984
2,128,0.128,-0.11591435085833324
2,129,0.129,0.1029909392281071
2,130,0.13,0.7537398310369398
2,131,0.131,-0.45152451605303845
2,132,0.132,0.031246046100893425
2,133,0.133,-0.7557835202908304
2,134,0.134,-0.4651227811854618
2,135,0.135,0.029438094905255945
2,136,0.136,0.38096868681051743
2,137,0.137,0.579996514610617
2,138,0.138,-0.3587898948061762
2,139,0.139,-0.10298270755337141
2,140,0.14,0.4679534143179719
2,141,0.141,-0.21475741818847147
2,142,0.142,0.4930599829461356
2,143,0.143,0.2563727207893791
2,144,0.144,0.6936016345046345
2,145,0.145,0.935513783566991
2,146,0.146,0.6653326944976994
2,147,0.147,-0.11173286073917985
2,148,0.148,-0.579082880122498
2,149,0.149,0.4209103901988857
2,150,0.15,0.5944896704998701
2,151,0.151,0.2946359029997964
2,152,0.152,0.3980894477465619
2,153,0.153,-0.11741292103348092
2,154,0.154,0.39868378565018747
2,155,0.155,0.7620710131139439
2,156,0.156,0.5242186868551606
2,157,0.157,1.1932543237371867
2,158,0.158,1.4967517158311043
2,159,0.159,1.0123193823520888
2,160,0.16,0.4219477829443312
2,161,0.161,0.46688065561037906
2,162,0.162,-0.5965878686588277
2,163,0.163,0.516584908733229
2,164,0.164,1.0615044394833393
2,165,0.165,0.7042798125760196
2,166,0.166,-0.21433154333286503
2,167,0.167,-0.39218336127640246
2,168,0.168,0.5012025487860553
2,169,0.169,0.2943774359750976
2,170,0.17,0.07058911695209584
2,171,0.171,0.23332352800496797
2,172,0.172,0.0975368560000734
2,173,0.173,-0.12574818095356055
2,174,0.174,0.2524795206963383
2,175,0.175,0.043302357207183506
2,176,0.176,-0.26115112825941067
2,177,0.177,0.4078468530776485
2,178,0.178,0.3544571851565792
2,179,0.179,0.3311144437206931
2,180,0.18,-0.4112438965387604
2,181,0.181,0.15726655289095326
2,182,0.182,0.1656005416405935
2,183,0.183,0.06274629678320941
2,184,0.184,-0.2339349579911119
2,185,0.185,-0.12699188940989412
2,186,0.186,0.1872429669235068
2,187,0.187,0.2753359910030194
2,188,0.188,0.25405554837463185
2,189,0.189,0.4897985850058612
2,190,0.19,0.06960619345759422
2,191,0.191,-0.8512429458824607
2,192,0.192,-0.21334457581160993
2,193,0.193,-0.3117655611951182
2,194,0.194,0.31478821174110055
2,195,0.195,-0.004361539816645381
2,196,0.196,0.37905570547150585
2,197,0.197,-0.41771370856615886
2,198,0.198,0.22484298481832996
2,199,0.199,0.18866043682332823
2,200,0.2,0.32393928273841804
2,201,0.201,-0.024690414305849645
2,202,0.202,-0.14462186051712148
2,203,0.203,0.26717684906292716
2,204,0.204,-0.45899314858438534
2,205,0.205,-0.28147184031818745
2,206,0.206,0.43678249523659163
2,207,0.207,-0.5235448681235471
2,208,0.208,-0.0612736900832446
2,209,0.209,0.09885169898625562
2,210,0.21,-0.01972513191112262
2,211,0.211,0.25341958540248116
2,212,0.212,0.25830855669340824
2,213,0.213,-0.13981550134341475
2,214,0.214,0.27605739283339303
2,215,0.215,-0.5655718234738065
2,216,0.216,-0.15921923239844302
2,217,0.217,-0.13264726813661276
2,218,0.218,-0.600340005924012
2,219,0.219,-0.14089180833280468
2,220,0.22,0.14286890464532664
2,221,0.221,-0.26909855452647913
2,222,0.222,0.023357410207291894
2,223,0.223,-0.08829395764616803
2,224,0.224,-0.2384754152174454
2,225,0.225,-0.3862671605543201
2,226,0.226,-0.41430398645342426
2,227,0.227,-1.0503717858418895
2,228,0.228,0.0387940374635872
2,229,0.229,0.1563983219675081
2,230,0.23,-0.07271226668537845
2,231,0.231,-0.043124625500795405
2,232,0.232,-0.1393331175158993
2,233,0.233,0.06487565898946275
2,234,0.234,0.34305063638931227
2,235,0.235,-0.19752816685036417
2,236,0.236,-0.618280811687337
2,237,0.237,-0.15945274981254987
2,238,0.238,-0.21756920032631827
2,239,0.239,-0.3187373098654754
2,240,0.24,0.31939426859307823
2,241,0.241,-0.15161317714627393
2,242,0.242,0.15594278456123511
2,243,0.243,0.5572456175006005
2,244,0.244,0.14815180102096318
2,245,0.245,-0.4144761198535037
2,246,0.246,-0.0579595870760962
2,247,0.247,-0.409051607233477
2,248,0.248,0.0035335338522904103
2,249,0.249,-0.12318398420069725
2,250,0.25,-0.6236009490883244
2,251,0.251,-0.4565238974019708
2,252,0.252,-0.6334979113476412
2,253,0.253,-0.05517430908029841
2,254,0.254,0.05073165482331493
2,255,0.255,-0.03408867612267067
3,0,0.0,-0.4651799609202176
3,1,0.001,-0.2662642762094101
3,2,0.002,-0.3253076815517264
3,3,0.003,-0.4207645689736562
3,4,0.004,0.7724339933604059
3,5,0.005,-0.436077936550146
3,6,0.006,-0.28393486771683357
3,7,0.007,-0.11814212503045204
3,8,0.008,0.6307371868127295
3,9,0.009,0.11555167433820668
3,10,0.01,0.5167962060049474
3,11,0.011,0.15722495292052127
3,12,0.012,0.3125823799696346
3,13,0.013,0.9703568752705154
3,14,0.014,0.8450259361816358
3,15,0.015,0.42764044996303496
3,16,0.016,0.8782618929257752
3,17,0.017,-0.3698263163768875
3,18,0.018,0.5229305567075198
3,19,0.019,0.09509425390860496
3,20,0.02,0.3465852942096235
3,21,0.021,0.6027622933839369
3,22,0.022,1.076420734434244
3,23,0.023,0.5726574949908134
3,24,0.024,0.43914585421655045
3,25,0.025,1.0424682274356383
3,26,0.026,0.9105938883577349
3,27,0.027,0.021708372569904943
3,28,0.028,0.5850572403030283
3,29,0.029,0.5906844716620054
3,30,0.03,0.3735310478579055
3,31,0.031,0.560032949488076
3,32,0.032,0.7739269241761124
