n,u,y
421,0.06346330824041921,0.5987306769701842
422,0.6881310006281337,0.4667013269525784
423,1.2415129580685924,0.4970697115841154
424,1.5588145202661488,0.936962624562031
425,1.0905510183777263,1.1068332606952676
426,0.6887172490687542,1.1845473435512386
427,0.6161569777921618,1.2432985482879897
428,-0.7297213919995362,1.0973133207317216
429,-0.45345241106000406,0.7992463219517124
430,0.08870153976718644,0.46727137225363674
431,0.12979809497062264,0.2504778399651002
432,0.27518025159998694,0.26734448022272744
433,-0.3087025897565791,-0.02622643890641277
434,-0.06695829502187389,0.02956525307789349
435,0.11552880380051342,-0.03416474398361583
436,-0.20088573917391983,-0.13854098224977704
437,-0.09156139255403162,-0.0841860377976934
438,-0.7156668237411256,-0.1484055590369813
439,-1.0219922031018758,-0.27351827769656956
440,-0.8916179931553033,-0.504106700771513
441,-1.1913345220441294,-0.6499437840055983
442,-1.5711996971202338,-0.9649280945546028
443,-1.9549334911672127,-1.2401861598690223
444,-1.4840974242399534,-1.3572116183215643
445,-0.726980846311802,-1.5920744469828316
446,0.041633313138570084,-1.8756154011078414
447,0.0398194893946395,-1.467766553395402
448,-0.07311328813164107,-1.152129451890771
449,-0.07061000615880134,-0.9519067901895472
450,0.41086528838724246,-0.4295793905575252
451,-0.17707070846616413,-0.10103490444039992
452,-0.1801417664386191,-0.18001170499081431
453,-0.08940130034845291,-0.09308199048923238
454,-0.26441292625150636,-0.10767881818866377
455,0.4157969717325029,-0.1847199524547219
456,0.44298262336295563,-0.0013796967193527403
457,0.1292601788386863,-0.08327308466652435
458,0.8407581056257717,0.269916583439478
459,0.07444869630858829,0.2734639594870365
460,-0.1471520362185985,0.46324489359979987
461,-0.2823791234649455,0.15406858877208165
462,-0.703391535016678,0.1447872391488046
463,-0.07659153857664598,-0.02402649339987441
464,-0.7525498297327025,-0.3054020215853126
465,-0.6644604092052118,-0.22543471975824025
466,-1.1625752403199823,-0.6460172788600342
467,-1.261443303868522,-0.5940631820637065
468,-0.5545110570671953,-0.9079399602946351
469,-1.0697597653542972,-1.1221691444222608
470,-1.442769858685539,-0.9878356959714341
471,-0.9499797389204105,-1.2228044849294404
472,-1.1610335153970603,-1.3056187980030671
473,-0.7402912046559552,-1.4963718953611598
474,0.20786973960194216,-1.3542599654206244
475,0.20036075723025254,-1.0773139795853686
476,0.37205464513470804,-0.7731506974914413
477,0.628432517387125,-0.2947518083107851
478,0.7229055583858878,-0.14338434865905245
479,-0.9787677414620282,0.1707686977135425
480,-1.405094126434434,-0.03605596470925776
481,-0.23126819279761404,-0.16743136899389455
482,0.01377545922250783,-0.4299866441818859
483,-0.35859695847309236,-0.43710025882365783
484,-0.1514905447907575,-0.33826728707959974
485,0.2135064988983916,-0.4406735505677802
486,-0.14429319041759178,-0.4649331767026706
487,0.22696306544088896,-0.27871486599422646
488,1.1085446305287885,-0.017671348690397284
489,1.2988847219826212,0.3263637271422233
490,1.4808852787889573,0.5836017095350674
491,1.352900639949962,0.8356931113198602
492,1.5658751046751966,1.2094746470830624
493,0.9893009211437582,1.5092831472333066
494,1.6218038128492853,1.4266393130856725
495,1.6349547198980312,1.6785674873378464
496,2.0760917341437297,1.8357708846004686
497,2.7912195537121263,2.0507508716217915
498,1.8831087689660875,2.359012639625279
499,1.6248454246134603,2.649817098762484
500,0.7479100551156536,2.363350297667397
501,1.7749735030851326,2.4147185833297886
502,1.2530158370482711,2.077961660345167
503,0.5766468732159735,2.0256889433213545
504,0.7885631276923066,1.868232494993308
505,0.7504471390134672,1.6782411904963992
506,1.205158459342561,1.4277742953615151
507,0.6068046231832298,1.240308868984427
508,1.1280812168518524,0.9829632223991707
509,1.5922867823556062,1.325138670850025
510,0.5082681743832272,1.3325954745900501
511,0.2558572632583742,1.4453003549922019
512,-0.3543120737440423,0.9878816841635893
513,-0.8737311809508801,0.7654045398446598
514,-1.3165618796613598,0.3480463152934258
515,-1.467641048170689,-0.1734657522196415
516,-1.5629021914183754,-0.5880526612796575
517,-1.7884449131557043,-1.2292826591382504
518,-0.31390125929414564,-1.5320637173550862
519,-1.0183185455227588,-1.5971987780715262
520,-1.1400096613229256,-1.455815733558429
521,-1.2905644839933124,-1.5113207332675844
522,-2.4096962876250068,-1.4620685390066208
523,-1.7931092730453375,-1.542960197116591
524,-1.2243722209478676,-1.7556337508810542
525,-0.9818026037446993,-1.9233946006739888
526,-1.613178995452747,-2.1184690573248446
527,-1.3491257727526333,-1.9676166550399707
528,-1.9022650741145972,-2.0527101430923955
529,-1.7371120272479927,-1.952984393054396
530,-1.5033851316059041,-2.174301246009925
531,-1.1585267687504888,-2.1187786047661827
532,-1.1334208535116195,-2.0345814466930534
533,-0.8060565681525668,-1.9543088051765705
534,-0.47892593880293494,-1.6007826859627845
535,-0.45135616160769926,-1.4655042067610593
536,-0.7861141917694643,-1.322469353199792
537,-0.3681077909961547,-1.002935756932363
538,0.04915669392609284,-0.9748888050875916
539,0.5786519617765354,-0.8475411579089818
540,0.49087844054879987,-0.3885743205763218
541,0.91291837716801,-0.22419924912801611
542,0.41314022257662847,0.18963613419364697
543,0.2876420417282497,0.4112248813514519
544,0.3466999528918769,0.508855273660894
545,1.1891615626863359,0.5896597482447671
546,0.7586397957160629,0.6866696576292087
547,0.5688919709685808,0.7965241069507916
548,0.17554377335178756,1.1484114383978055
549,0.7259052449637945,0.8728419573173737
550,1.010684941310664,0.6772125313773237
551,0.7800308394361208,1.0273892327428757
552,-0.11003396133947865,0.8278963524552537
553,0.2954749803087238,0.6968777961757813
554,-0.39082317359223806,0.6608941155245813
555,0.09354595271383358,0.6420000823851256
556,-0.7326215370695023,0.19835488788410516
557,-0.24856514206886113,0.23306954115683862
558,-0.5436952200626782,-0.24553524298773252
559,-1.2305328355760836,-0.3440955285458337
560,-0.7928965631530748,-0.4601014027895182
561,-0.6386609400152434,-0.7021967954953982
562,-1.7181499590066036,-0.8292103086392367
563,-0.7790538003269186,-1.0203032475861056
564,-0.8110254897431339,-1.1921910282895714
565,-1.591471495631713,-1.136202934618309
566,-1.3270296270762825,-1.3961518748285355
567,-0.8522057318769762,-1.4919056509826163
568,-0.6209701586614954,-1.537313189408451
569,-0.8407772024075026,-1.619878818892234
570,-0.31772288095141227,-1.313821528678733
571,-0.5739890344428434,-1.0656469648229043
572,-1.076053457782098,-0.9609704629193399
573,-0.38237056232984606,-1.2298439659709923
574,-0.5943275596920313,-1.1296843723526262
575,-0.7601957212632591,-0.8681332927086853
576,0.11497860455968782,-0.7981145214758048
577,-0.4437306494274403,-0.5494793281567519
578,0.39574581731478126,-0.5103974779460906
579,0.2348070547489106,-0.3467078719873753
580,0.28829996742328534,-0.11692419694438036
581,0.25727482759097087,-0.07666955013433327
582,-0.06774231522816784,0.24287900000260165
583,0.11660250301893517,0.11174805703939594
584,0.7222116765039196,0.21109839558388555
585,0.06533494035221281,0.1724365277338729
586,-0.45062218981591656,0.21458088569538558
587,-0.2863473894030404,0.2059575801799422
588,-0.47180180349024503,-0.18073171649943423
589,0.5723476919512596,-0.0747960447198409
590,0.6950241804977598,-0.125714903864537
591,0.49516063490601164,0.04111785340208822
592,-0.0783877824795944,0.24114388787819213
593,0.005208020711694314,0.22031365897128288
594,-0.3452461167201551,0.08718480817139823
595,0.2030687183429393,0.18649186000775103
596,-0.5691564484883656,-0.08208882202973827
597,-0.4726212055490432,0.009785794857471435
598,-0.05708159902769976,-0.15788481483688874
599,-0.6421470311386452,-0.1282889535919841
600,-1.039659290320798,-0.2745481218918986
601,-1.384549609071499,-0.817314723688987
602,-0.8077554256305227,-0.8466876784376489
603,-0.5449604650111298,-0.8774302405162093
604,-1.4341739411509289,-0.9872996459244836
605,-1.1771244706964579,-1.0634205788531756
606,-0.9103025316610448,-1.2907751228831243
607,-0.5115995965176249,-1.2636916175257746
608,0.2402301747471369,-1.1822407501878711
609,-0.6708210710242548,-1.0426173725229444
610,-0.05921917267261733,-0.8721950688771332
611,-0.8056986976221556,-0.8585304280571404
612,-1.0587245639661313,-0.8878889527203802
613,-1.2196640943262402,-0.8179397719932106
614,-1.2213560812193371,-0.9183283711575839
615,-1.2621423257780477,-1.0874181576876876
616,-1.141345522696729,-1.1277247634123446
617,-0.6569626825630824,-1.6416182631586231
618,-0.06673008148303462,-1.3513476985857766
619,0.265469052210303,-1.2178720477086606
620,0.14730304777207892,-0.6560592537433227
621,-0.26367387865756686,-0.5913662524515143
622,0.24251398395524965,-0.37760877070987026
623,0.5399482946846242,-0.24009753625109936
624,0.7449068308300166,-0.15980160433887539
625,0.7486247114342933,0.05906368656527039
626,0.9948728468544761,0.5507464378466902
627,-0.18503660950233713,0.46360350459087996
628,0.29537623040826816,0.7289492077357885
629,0.5408435827047244,0.5790493995848662
630,0.12552096228679988,0.6844048537225199
631,0.581279709232205,0.6536982782112595
632,0.17919227388891987,0.6090821259337472
633,-0.3052402179947245,0.32901993930259565
634,-0.12933831080253955,0.3223760068532418
635,0.5857437721350478,0.19986336152305112
636,0.6613504933620629,0.26406356745378884
637,-0.2501235710700758,0.2527468189932523
638,-0.5657381964569904,0.22454279916895267
639,-0.15896161702993084,0.19565736892250798
640,0.11920586591745691,-0.17135300309725404
641,-0.2604270239443683,-0.19317787782233542
642,-0.05351782029550372,-0.17571243985888285
643,0.7155711628905931,-0.041973327750431645
644,0.34035172733247565,0.003649789395949822
645,0.8369182585201197,0.42198701244868597
646,0.8359488472823651,0.2999693720594886
647,0.49841772016657365,0.5765049156094604
648,0.2919518371479418,0.7605414915297415
649,0.2549662727730643,0.5295876404048552
650,0.9060956285368639,0.7245380192557619
651,0.9587841461293013,0.7080718486192592
652,0.9549662093082946,1.0592767553422024
653,0.34130384310941947,0.7035234705828672
654,0.16323177743449205,0.8635829201727705
655,-0.3249230634868834,0.8792218223009703
656,-0.7514549907243723,0.5041974460348082
657,-0.05142804313743282,0.2602314538070756
658,0.15701279285232242,0.08750439189699259
659,-0.6262203561371662,0.026040857369799386
660,-0.2580336054697849,-0.2825828608028823
661,0.1659004947645608,-0.5059965413539291
662,-0.3688222085977065,-0.34506790151761685
663,-0.5650709979237308,-0.20867075707816166
664,-0.6757072337521818,-0.3523237924716125
665,-0.21592073506655626,-0.31355634284337663
666,0.20922083789422172,-0.38584458175890046
667,0.15696803140846982,-0.28288427169522523
668,0.10157386521161049,-0.0008518533156759989
669,0.11255405228857289,-0.14556211726988266
670,-0.7956947779528736,0.06778156873438933
671,-1.5948499249601973,-0.21678217551930637
672,-0.8495164765810589,-0.5593540547542121
673,-0.780010544640105,-0.6813336331198837
674,-0.7618230056903424,-0.7195478002445697
